SK_ID_CURR,TARGET
100983,0.2071848427719138
100984,0.02823297396280698
100987,0.008311402915107607
100997,0.04834167755872126
100998,0.3241335917402684
101002,0.013495193691186942
101005,0.07702684671290194
101008,0.4903493604218065
101020,0.013802304414373634
101021,0.0524344366999578
101024,0.013750786050669437
101025,0.11458912179719834
101026,0.025854601002128868
101031,0.0032682753243317964
101041,0.008637545676755717
101051,0.0007844610561535723
101055,0.04572985237265206
101056,0.231482039015528
101057,0.009379731799582463
101064,0.010985547598644466
101079,0.037943400872043564
101087,0.0021875178343968788
101090,0.00979355371644098
101092,0.03291860200306248
101097,0.08508284408103342
101099,0.005644768167069926
101107,0.07890265777705115
101118,0.002334874522147991
101125,0.0693939379692435
101126,0.0035318429147186145
101128,0.0017154953512731668
101136,0.01619646769486822
101140,0.21440322575823179
101149,0.0721580976280468
101160,0.14238281845165313
101169,0.03948542889382127
101181,0.014223747960768455
101186,0.0030058282750126813
101190,0.017966969986253124
101193,0.06599254419964468
101194,0.07108291658916738
101198,0.2452444226631132
101200,0.0027034197714242273
101204,0.007532665496308292
101211,0.03846647224884968
101213,0.018836757560036367
101223,0.00808614932213492
101225,0.07852055752736774
101237,0.016413688952248637
101243,0.03341642351844523
101244,0.04321416887856085
101258,0.016769802447719324
101259,0.06865078963145686
101268,0.07383021168413093
101269,0.011019070928227232
101271,0.003975794211123848
101279,0.010962149373068135
101281,0.1354697895516595
101287,0.007463835747494271
101292,0.013377511125019365
101294,0.009490392431173406
101296,0.07347734075952687
101297,0.013016352511064918
101299,0.015334617334603876
101301,0.025813490139181466
101305,0.053154841588238
101308,0.249360177216558
101318,0.0059145412980342125
101327,0.20664923961617865
101329,0.004094221963612998
101332,0.04721277203642327
101337,0.018222197904405754
101343,0.013612012363602832
101345,0.011957131350169518
101346,0.004483027351628473
101353,0.015315402219129146
101354,0.08136226405512068
101355,0.13860142397701936
101356,0.005232915519744931
101362,0.04431951848064163
101363,0.4096536915706267
101365,0.01417529874339705
101366,0.02761705169302252
101367,0.21888692203339138
101368,0.0031645320953570593
101374,0.12352226195350346
101380,0.0020012574138047507
101383,0.019673998291383277
101398,0.01804934153676746
101399,0.09989945300158604
101401,0.19100896605516007
101412,0.04680248133735887
101426,0.04378472937136508
101427,0.366477526997035
101428,0.1745200859155328
101429,0.15409655370291891
101434,0.008491370400705633
101440,0.25661770014684654
101448,0.032844282016666615
101449,0.026413931175820166
101465,0.012809873701931054
101467,0.007978424537512477
101472,0.039922888850472335
101478,0.024692261966650916
101497,0.043653836770935
101504,0.00870909443877284
101547,0.0070479715813953
101548,0.061872858853225174
101555,0.02504025357963175
101570,0.004364675024800702
101572,0.011275671222488452
101578,0.023741697588206906
101580,0.05999655725262858
101588,0.06302102165080699
101602,0.022248506924474002
101610,0.06367374780576064
101614,0.026711572127534715
101616,0.007221478353024907
101643,0.0899780385820573
101644,0.020402382729524764
101649,0.0060319284067691485
101650,0.04413115647907328
101665,0.0069392366067065996
101667,0.12169608682407144
101669,0.04415739137931266
101674,0.047607168860505575
101675,0.004186160868957104
101678,0.05781197859636507
101682,0.0030955283961439663
101686,0.007648087292135511
101697,0.20796889910600702
101700,0.22003392986675793
101711,0.009712334609780368
101714,0.035395428976074186
101715,0.18644392904900392
101728,0.008055034324069633
101732,0.0400331690673572
101757,0.08115785468276294
101758,0.011006354286948008
101759,0.048188037819421256
101762,0.003506886236707607
101764,0.02888199336980008
101780,0.09366858296926309
101784,0.003452578150225916
101789,0.005254385575618758
101816,0.03502474690767767
101819,0.0705068447557617
101827,0.0028416716946177765
101863,0.020164935453570735
101867,0.019282751125490154
101870,0.006783495551973929
101873,0.08438911005031652
101878,0.0441165043364585
101879,0.05652337361322675
101880,0.004851386131108481
101887,0.012716453932479868
101897,0.006293219011586243
101901,0.03592258517593403
101903,0.14800487191187076
101920,0.016418525057520537
101921,0.006282849515830949
101922,0.07572244687890464
101961,0.06184041654476902
101962,0.0012223155964724308
101971,0.007725034221231622
101976,0.1910102233400102
102002,0.11077758571678543
102005,0.01493935924305475
102007,0.2681042161016531
102017,0.008583912196533873
102019,0.12914891470392448
102029,0.00736353828060083
102051,0.06511250048980528
102052,0.00397295242519315
102054,0.012407107032725365
102062,0.020965386609911485
102067,0.18407553814113442
102068,0.09252826084959732
102070,0.047200256061939415
102090,0.0514399952439992
102092,0.022094038585429486
102099,0.06443987268762524
102100,0.005785171773081848
102112,0.057726722086322756
102113,0.01268253718547271
102122,0.15687141352324482
102123,0.007247438847940198
102125,0.00943069172845978
102126,0.20105830391503163
102146,0.0069952665353746404
102147,0.05518972691446714
102151,0.018211773207883645
102158,0.11675265710518647
102159,0.00621620976519398
102162,0.01075063646582902
102165,0.02748089591336715
102166,0.0073778952206030955
102174,0.001611194382615989
102193,0.07523859441731617
102198,0.016011576185981966
102205,0.1790098932523191
102206,0.002850367431541225
102218,0.008984450114737206
102221,0.010639073743701863
102230,0.04031341586751705
102238,0.006277129559963255
102248,0.019829279348021325
102252,0.13387859049584078
102259,0.06447066741138506
102262,0.13675336756432846
102273,0.01287981794228303
102286,0.1055654183245997
102293,0.0036624974576861652
102294,0.014705287529241887
102296,0.016835717136616447
102298,0.12455159471984098
102303,0.009756448133080636
102309,0.02134829340376037
102315,0.012108937655613532
102340,0.019542643645347503
102342,0.017285873348116255
102344,0.014499614193051883
102346,0.06133929469390882
102347,0.0010640755446469034
102374,0.0488671413701596
102380,0.020366724644607495
102387,0.0034648810620592605
102393,0.013100996510864209
102403,0.0024403194993247316
102413,0.021740652327501633
102414,0.0020038035932220194
102415,0.023315069782724393
102416,0.06532026011870887
102439,0.007033188181748233
102441,0.014409940896824815
102443,0.019656819460628635
102444,0.2145480602651845
102445,0.09921370230882265
102448,0.014473156492633733
102449,0.024796457484955046
102450,0.22671071198737722
102456,0.00725461192489748
102458,0.0928066733182468
102459,0.024135941260006902
102465,0.0043609246296286595
102470,0.139142274191209
102471,0.005542762661077344
102475,0.015069681311486217
102476,0.18656537270602214
102506,0.009314243776224779
102509,0.010424982855177161
102519,0.005444648732494959
102522,0.01754918885441372
102545,0.01063181407249454
102549,0.006302457086313103
102562,0.006881245670980737
102563,0.00524081796146172
102568,0.071482250762432
102582,0.020193402282739414
102592,0.0007440225980268111
102597,0.0897784472751032
102605,0.009576983714521524
102614,0.0109760579867819
102617,0.0553837222952572
102634,0.0031383685554290004
102652,0.01124401495234821
102655,0.0009482382605408795
102671,0.04925695003850925
102694,0.1579839359802877
102701,0.022008084469030322
102703,0.0013218843091378377
102704,0.03698262754729696
102713,0.007376306053322375
102720,0.039015131027475655
102731,0.010056387163664637
102733,0.0075347814248181745
102749,0.00493216533415836
102755,0.09733929901765033
102763,0.0011591002454338943
102770,0.02775557533332506
102772,0.059772941058037606
102799,0.04476890846421486
102838,0.0034039133045683546
102854,0.01831660983594541
102862,0.13521201152948426
102863,0.01040326778151083
102867,0.005902508725730286
102868,0.004535211475554253
102878,0.0645002770680785
102887,0.014204748960075871
102898,0.24221512457984867
102904,0.04352205233780263
102912,0.014614214104328898
102919,0.01624546624463812
102927,0.13446724545778668
102932,0.037080859760139286
102933,0.01880913926565705
102935,0.0024200387283524203
102958,0.039224255709665624
102969,0.27566255655315186
102971,0.013426763697713685
102975,0.028799169272142718
102979,0.018642161442600464
102982,0.0034122189201748693
102987,0.11040605973614169
102989,0.007068510509693034
102995,0.039872487189227715
102996,0.002910722266576117
103000,0.019396529490070542
103001,0.03835658461638228
103004,0.0057628119482463856
103010,0.005910761999936559
103025,0.3256084441886801
103029,0.002930149155585136
103046,0.05189752144919145
103056,0.0060131183569797075
103062,0.05449606796601085
103078,0.009711662412154225
103083,0.007430026884946279
103092,0.028283612086364863
103096,0.018009653761272674
103097,0.02011663527533559
103102,0.22503733691092453
103112,0.01570466543811866
103132,0.01788329680421704
103144,0.0824622847261518
103145,0.13361302305515463
103146,0.0014112473646833974
103147,0.11458535647755705
103158,0.018890656471475076
103171,0.10274568781804129
103173,0.010157356862322702
103184,0.009791031510372292
103195,0.05421017081205374
103196,0.07570916014199938
103206,0.01821297067725421
103230,0.043629008036655
103231,0.1287100755450744
103232,0.005386399687639995
103239,0.04371812086723377
103240,0.05949187459830603
103243,0.00577008065510809
103252,0.041839291698174484
103258,0.015870036933000466
103259,0.045166028745229646
103279,0.003964186498749027
103280,0.0016507169615973627
103286,0.028183660508480084
103287,0.14386226058780266
103290,0.0012900919808958866
103298,0.012381796831827982
103315,0.002404248468238372
103319,0.0025551107250520815
103334,0.26344331819229366
103336,0.023684180686518935
103345,0.022633758212727183
103368,0.012953019673549289
103371,0.1543613884077873
103377,0.003198855709335948
103398,0.012273694971987366
103404,0.030285400827288957
103408,0.12315157266199336
103410,0.02022878893805293
103418,0.016175760386253638
103420,0.03690660623238625
103432,0.044975341109370515
103433,0.003904091792598779
103436,0.019082013160668404
103440,0.009926519673735621
103453,0.03026977693807005
103459,0.013074655175919122
103460,0.011023296064670857
103461,0.002459530163418242
103462,0.004184526181639433
103473,0.043994902487257216
103474,0.006242297158054801
103475,0.1406867939387708
103478,0.046939380866901186
103480,0.017083729271748734
103484,0.010446477161497979
103494,0.08931483174689682
103513,0.02194992734341343
103515,0.083822615603333
103516,0.053394016530998414
103525,0.08726023655856392
103541,0.06321403483796133
103544,0.0028830834420204266
103562,0.40455230804363584
103570,0.1745680421131462
103572,0.09345519274497088
103574,0.008679701804364691
103575,0.0343291930303645
103591,0.03927250383292818
103594,0.001156663950149454
103609,0.021325732750424292
103613,0.08286912933267104
103614,0.04840449360614482
103615,0.014467115566636842
103624,0.03475636701533207
103625,0.08020390595153488
103628,0.18118621371227114
103629,0.006771558879758236
103647,0.020928839937363955
103648,0.04998859263662291
103651,0.024898759088727532
103658,0.016210096024757644
103668,0.02187064166628296
103669,0.01161740040593821
103676,0.005390955940726904
103682,0.010847752358867762
103683,0.03590249822762157
103689,0.015741474001020026
103725,0.01274475547164095
103733,0.04259996842877563
103744,0.06684153826511612
103762,0.1434044862976148
103771,0.44620622204187643
103773,0.0024126811532843417
103783,0.023189109311132997
103784,0.01395306991566113
103808,0.004831159604379888
103812,0.020017196850197264
103813,0.05395542143104991
103814,0.022348661758608036
103818,0.03414300483585125
103824,0.006198612604157592
103828,0.0015391211686423488
103830,0.2230232537221728
103840,0.00700613224347399
103842,0.08601705217531899
103847,0.08860643683747164
103848,0.03796364753892555
103851,0.008527307873375243
103854,0.040783797850637606
103857,0.0681473674117774
103861,0.005654578096976414
103862,0.007685029107198127
103865,0.008379116430601005
103870,0.0031964877871868635
103876,0.003158455905277115
103891,0.3720087220057224
103908,0.04719652970110947
103914,0.06530459623658301
103918,0.040431754870639595
103940,0.0053279984428453156
103963,0.061810782673062746
103966,0.01068618932326618
103971,0.14536432868764249
103980,0.051610889680829
103984,0.005207617863767927
103985,0.005601103179986102
103998,0.08213030550889497
104019,0.0051934228341292115
104026,0.008464660730685884
104035,0.06815513461537444
104044,0.007735971015688395
104045,0.014599055567614776
104047,0.1488040666436091
104051,0.019176482921156777
104058,0.025907337914482947
104063,0.015014815693279998
104066,0.3281668647910262
104087,0.004503619691496094
104089,0.05472017645761934
104095,0.009518634059392116
104098,0.10049570569258384
104104,0.021929424346962746
104110,0.28169970122958754
104120,0.024868814583580368
104122,0.031691495201492594
104131,0.012640586369777605
104132,0.036899498778824126
104135,0.008341120789379432
104136,0.0048233459023936266
104149,0.02318789792005275
104150,0.053195235644706323
104156,0.38965182916459135
104165,0.13756480718932
104175,0.004740171110099019
104179,0.023601879550084595
104184,0.06794335840181304
104206,0.003758741396325491
104216,0.34076248703705514
104230,0.08233914498886205
104257,0.019270467157896997
104272,0.004865862398247037
104273,0.027149875681502858
104278,0.02255682516280789
104294,0.08781542035433319
104295,0.004749953191259044
104297,0.027115105634980586
104298,0.013308852023820449
104308,0.007500900775116792
104318,0.03317070378354538
104319,0.06150377534387169
104320,0.026308791945982842
104327,0.10480057920243696
104334,0.04409698779636984
104344,0.02049110998500638
104350,0.018185727762517524
104351,0.05948201316525394
104354,0.024153524670835286
104369,0.0710574250095545
104376,0.16890245010518337
104381,0.035560449746381236
104384,0.10720098172227985
104391,0.004681518311974668
104394,0.022176895010495815
104398,0.12824368603119643
104402,0.0024638455669293248
104408,0.058462030251384446
104409,0.0032775691393126744
104410,0.6286188193449933
104412,0.02559378209608217
104417,0.0428606372538618
104424,0.016912873116802063
104426,0.002684579121845621
104435,0.026978200446133627
104445,0.020729614543859704
104458,0.003777234320165308
104460,0.011698158930363255
104466,0.0018900186600296002
104472,0.05701317947769038
104473,0.026009176921049343
104479,0.006748017007736778
104480,0.003648579671313133
104482,0.020628409007439837
104499,0.007343037010703225
104501,0.004702876367495173
104502,0.006774164125921296
104506,0.06454401841043286
104510,0.0004776068143465975
104512,0.023014598722000124
104520,0.23671364552805174
104528,0.021014451084264165
104529,0.0038374954656339283
104541,0.05043045973641364
104578,0.005897844918021051
104584,0.012513633438469169
104588,0.02059271977364857
104602,0.06547043773343032
104610,0.002851114768704901
104611,0.13011361836413599
104618,0.04995586258041955
104620,0.040126384867944384
104622,0.00710690201967678
104624,0.024192841427817673
104625,0.14020829672374244
104634,0.042304757129217045
104639,0.05181021373365299
104646,0.005151842803334495
104647,0.03894310843642717
104652,0.006452032396211352
104670,0.03212468233355082
104677,0.0020919945618903283
104685,0.026876494938674875
104691,0.02737887970934362
104696,0.10022850541983483
104699,0.0039851661544799905
104712,0.06550128896493528
104714,0.008156441055506019
104717,0.037078182908406684
104718,0.01911942127694181
104740,0.044259905813776396
104741,0.009484808147501847
104743,0.00573732047313186
104744,0.007746135697605485
104747,0.017074921490513952
104767,0.01870758962900818
104772,0.09839301961392946
104776,0.10512484279391421
104779,0.02099691464796017
104814,0.002021129048782856
104815,0.01835306997659535
104830,0.03519121024810647
104831,0.020107632135145666
104833,0.02017216933766188
104839,0.012418487985383694
104840,0.006785178922301268
104860,0.18352560540825122
104861,0.0071206167630623145
104866,0.0291677674664403
104870,0.004685562891911573
104877,0.03417461751496158
104878,0.0017413462361078598
104879,0.016600977046339466
104880,0.17292034005185
104899,0.005195869660011133
104906,0.02225920172403035
104907,0.043542168598875074
104913,0.03913293343413176
104916,0.08685330508288339
104921,0.020787911676664095
104930,0.013357004825998057
104931,0.14387299355764419
104936,0.009587601823223293
104937,0.02401307432166012
104942,0.003031981621017646
104943,0.006498011730944257
104969,0.02193549298392779
104972,0.052126055443447714
104988,0.050333354758330236
105013,0.004884696409165012
105015,0.012052632032049381
105019,0.02937029588118973
105027,0.019579508218413966
105030,0.06894200973586695
105035,0.2511467644708402
105041,0.010024456253166891
105051,0.23175669040037147
105056,0.019908127477727494
105067,0.29424083525364636
105071,0.023850862384353945
105072,0.005450689755115282
105074,0.027177525705795187
105091,0.019525032078962064
105101,0.005259647914724606
105103,0.047084377361254114
105134,0.05145169579925434
105139,0.007171568719986483
105142,0.04309804022367355
105146,0.0684617988216636
105163,0.08113995023793133
105168,0.027998565753601264
105172,0.004686374009025931
105176,0.38471303932054574
105195,0.015850053438112487
105196,0.32790038352290607
105197,0.008255571289154232
105203,0.02349066445216637
105223,0.05107567155609165
105227,0.07992737918948246
105228,0.0014906694470188352
105230,0.10616059929178724
105231,0.23856400922026336
105239,0.010613596552989941
105242,0.22030735248935024
105244,0.015051557524253132
105245,0.011600331065604198
105248,0.004386189765170818
105249,0.010558551050139956
105266,0.09297695947716841
105271,0.12053579169771131
105276,0.010392672130255715
105282,0.028393766439944297
105292,0.10330189763194646
105297,0.0030297693214572045
105332,0.021909474817678718
105333,0.00717299979540605
105343,0.015913191535757338
105344,0.0631912785196549
105345,0.06926197407640741
105357,0.009121250174828212
105359,0.030675892323004578
105366,0.03429092898029859
105367,0.005985476965838611
105370,0.0007319121118813814
105377,0.021910252766191185
105390,0.010357025511052291
105399,0.008379730660091044
105403,0.11278813974382464
105404,0.02382188493259414
105414,0.007193567744813027
105417,0.07179638193840933
105425,0.1613815231189115
105452,0.036028922227486326
105454,0.046288623348013515
105456,0.019844389817240873
105470,0.011069608327225445
105471,0.005798131550824493
105483,0.09037606676866246
105493,0.1353010181193339
105508,0.03755542338594721
105514,0.0271709902215579
105515,0.0062930842869321525
105528,0.11760433067548981
105529,0.011785969155474103
105531,0.01574609003088877
105532,0.022964150106538288
105558,0.007182554215651635
105574,0.0032386363008425115
105578,0.005528057275861
105584,0.2024629927292294
105595,0.059484417353157876
105617,0.43539324173218985
105618,0.06196044297325557
105621,0.02069215127290236
105625,0.012807760831925514
105629,0.018538891680940722
105630,0.003491159314800225
105634,0.01144602902708767
105635,0.006256424672882341
105641,0.03471193172206004
105647,0.11059679822305367
105648,0.045007880337585265
105655,0.02009758443533543
105657,0.007501753886546427
105672,0.0956442803644634
105678,0.03801113686411972
105682,0.12752277424285383
105691,0.019448823501572163
105692,0.01595153799102821
105706,0.009913926382849714
105712,0.04105365527226889
105720,0.0050492374939659895
105734,0.0035902484099904655
105735,0.005777646097115284
105736,0.06302193517712586
105737,0.0020203247871672064
105738,0.051954727500250326
105740,0.2353162267346322
105744,0.022170793896233852
105747,0.01756861419073382
105749,0.07937641632047462
105754,0.010041239934517384
105758,0.03646189430139095
105760,0.006799828585161508
105767,0.15776877164935632
105784,0.04178239485929664
105791,0.0031060397525849845
105802,0.18430660492153858
105807,0.06595069297217973
105809,0.045304452811914926
105816,0.03761995589568809
105817,0.006156688853052504
105824,0.01601642410865577
105832,0.024104419366156354
105856,0.020581504282376394
105865,0.012348250940037324
105899,0.1939251644457246
105906,0.009281144890616664
105916,0.01349375406729869
105923,0.026720520958407275
105937,0.03315760429390179
105965,0.015220422458863965
105966,0.03177732836103475
105968,0.03245913711115546
105973,0.015529320916074953
105976,0.15225878447365965
105978,0.17153656807634896
105979,0.012100326036962301
105991,0.10869266697765825
105998,0.08115409960896812
105999,0.006165014268201668
106000,0.12727537016053286
106001,0.01018719341493781
106010,0.0817478117450905
106011,0.0013294654837686082
106013,0.07570038301112716
106015,0.00409589697388293
106026,0.006326395101623311
106032,0.0024823299701491096
106035,0.25714697568540773
106040,0.015797437083136866
106041,0.06045628225158449
106044,0.015275656711459466
106053,0.026710739884602576
106054,0.0015483854768864656
106065,0.04707957499341861
106081,0.012391599398505048
106083,0.04459507659413879
106087,0.009715644354245424
106090,0.041850421002639346
106101,0.009181399349349424
106102,0.02069349280301455
106109,0.01420036198770955
106116,0.06752304066676555
106150,0.003611863896344074
106155,0.06181936176287174
106166,0.002384953783083162
106176,0.22379040448991372
106189,0.009832319322543578
106199,0.06105613099542939
106205,0.06590277004361776
106206,0.004419557330049736
106211,0.0009002113055857203
106214,0.03656040762611288
106216,0.02426614261061256
106217,0.04885630324766027
106225,0.013508896957554821
106249,0.007034055114356668
106256,0.029620387883591476
106258,0.024007324810939406
106261,0.00750303365700414
106262,0.054389369192915385
106264,0.006780238855516906
106271,0.014388420848813803
106276,0.00862525044543313
106277,0.18959618068941617
106286,0.009984410837676493
106293,0.01263369464005323
106295,0.009311453907570776
106296,0.004500381428311069
106297,0.04293322644189696
106298,0.01508185085958628
106311,0.012518128076142448
106314,0.009792779478632318
106320,0.012228545601918049
106334,0.026696307099190273
106346,0.007617358031180622
106347,0.026167679063236693
106349,0.06951449473763782
106354,0.08663518481904839
106360,0.006710819418345808
106373,0.04169354199694741
106377,0.006801516519692899
106386,0.10877997937537004
106387,0.03161788342554669
106391,0.008540601565982629
106401,0.4531028430092846
106411,0.04126198083015703
106413,0.4509595925631848
106426,0.22781338129960654
106427,0.08843954596450301
106428,0.08251790304709605
106434,0.07422510467366085
106438,0.004879825227139282
106440,0.00891561916282443
106441,0.00651463725881335
106452,0.027337177885573927
106453,0.034521841979000205
106454,0.013315491814078336
106457,0.07441491606470493
106484,0.009329615076196137
106488,0.09514016706962423
106491,0.16673006345845506
106514,0.02161985339023989
106527,0.03382811360787848
106528,0.020427739359887752
106529,0.005690006259738977
106534,0.18349177076244116
106550,0.16042302992276344
106577,0.013417087398706605
106585,0.0422067461417241
106590,0.0007307867815827826
106607,0.10201865382103957
106610,0.04371443318397093
106611,0.03376262293873699
106612,0.041443736435289986
106624,0.023987867508695238
106631,0.0031404228522163616
106647,0.16984277767296801
106660,0.10795855958772008
106674,0.0026647532474147334
106687,0.004967233934259171
106712,0.014928356705447924
106713,0.019655019238051057
106717,0.055602301468869395
106720,0.02527382469340241
106721,0.08168942001405342
106724,0.0641863848025605
106735,0.04585079735890045
106739,0.02689270699848664
106740,0.02246513208359605
106754,0.03336203611021494
106760,0.30325499040989395
106761,0.006341486543310971
106784,0.09028127889257345
106787,0.025885117983152142
106797,0.00242927069115738
106798,0.0457461171104885
106802,0.0789928198098408
106803,0.013895287975850356
106804,0.04402198529906722
106805,0.005125034624400742
106810,0.10676617000401296
106812,0.03186990582882162
106813,0.035897364339724486
106817,0.021399365769664867
106822,0.06102522091156535
106823,0.007189540585016595
106827,0.006163886011088894
106841,0.056837925255537824
106851,0.19878939149862188
106852,0.05817658610373551
106853,0.15829250132404737
106854,0.39158431442807734
106861,0.01586965503871732
106873,0.013398667755066348
106877,0.008749568350128788
106878,0.007157436455845236
106881,0.0939745976876304
106900,0.004532545461786626
106906,0.007056810718860139
106907,0.0543527719575853
106914,0.1017741569870346
106916,0.03106036764062988
106924,0.0023001734379638756
106931,0.01992883805838936
106936,0.020903535715762624
106937,0.05929688228246857
106938,0.004413937937396121
106939,0.049265967268022785
106943,0.02084872150083826
106944,0.08928727875154943
106967,0.07168734667402381
106980,0.003593651321928061
106986,0.026451382318554702
106987,0.008493987603927083
106990,0.0028623907715032084
107013,0.006521058683565443
107023,0.07119605262330168
107033,0.012555418285390372
107037,0.031094377524824544
107048,0.007746061811730773
107071,0.05635140224146589
107081,0.0013428786780368149
107113,0.12762256500397823
107130,0.004433016923618904
107131,0.0075679663618017055
107145,0.04080040401580135
107156,0.04197122809527387
107219,0.04165085228240691
107222,0.04968939404097517
107223,0.2908766331456864
107232,0.16880862772389582
107245,0.013630792914118745
107246,0.042097962524484965
107247,0.06957864077925668
107256,0.0054760954061164
107259,0.001426991348909141
107260,0.004207609551930726
107279,0.1726561445827148
107280,0.018400587932709968
107281,0.008105364206295564
107285,0.03802596452559775
107329,0.001483023522249754
107337,0.046210351607531924
107349,0.06779722749585772
107350,0.014118825794111972
107351,0.0007974726416096827
107359,0.10223720113713841
107391,0.03423533190204802
107394,0.004533429388991371
107395,0.013517935866988937
107406,0.025061078468346383
107416,0.06423820421626548
107417,0.005336268438445679
107418,0.013142981935736363
107419,0.013053377084324714
107444,0.0049025693571591936
107445,0.01167969438877032
107446,0.0495403962324011
107460,0.19008479341840637
107470,0.06247903740053891
107475,0.006839089166372552
107520,0.0485594975096613
107526,0.22339734772299036
107527,0.02238895980196253
107530,0.002825916267188297
107532,0.026795418790380617
107534,0.01850656568098333
107535,0.04086474344779151
107554,0.05932633334774694
107556,0.005538113253640908
107559,0.11795889427331097
107561,0.0010016791492704956
107564,0.019894380796479476
107566,0.017659286015642883
107571,0.0254050336423325
107590,0.07159975508290017
107602,0.07992829065327958
107625,0.05555095422582793
107626,0.40550775531172384
107635,0.0038955728998040185
107636,0.010714414391864251
107645,0.002231949361850662
107652,0.10502714354154719
107655,0.028659259050441883
107668,0.033648997837080745
107670,0.00805405492987797
107677,0.0032475355485460378
107680,0.26071118894405837
107683,0.2080861244843329
107684,0.002972831037532335
107691,0.004783381653179482
107692,0.05077237624712563
107703,0.013420368674937358
107709,0.012636922197465062
107710,0.02389208912419086
107721,0.06343370745881058
107725,0.15670414859003323
107727,0.15907666569448567
107739,0.0065698912370413904
107740,0.0138441543469703
107741,0.016161329854634126
107747,0.011667559341193779
107765,0.1409431440551506
107768,0.001527221614498686
107775,0.08702146339198971
107782,0.468855393412972
107790,0.004538784470375069
107801,0.010341084062786304
107807,0.014483774936213624
107811,0.031109397920666845
107817,0.05063499064804012
107826,0.05349976898453203
107838,0.12810192216174013
107839,0.017123113820045856
107843,0.14266577332362054
107847,0.037348765955256595
107849,0.06640153552682425
107850,0.0630697057733407
107867,0.06843635411196883
107871,0.09906819719628113
107908,0.030582448337021485
107913,0.022959500393048584
107927,0.00496186639583008
107931,0.025530300513712682
107955,0.0034770465541289525
107962,0.12991654062231858
107977,0.012673679157886817
107978,0.007049641416312186
107993,0.003511755535899496
108010,0.019246265422993444
108016,0.008618270729577871
108018,0.23401253901386693
108027,0.20594115568348242
108045,0.5823574896132897
108069,0.1288874669015752
108082,0.007620180065614355
108089,0.05136595747902438
108092,0.007352356591954266
108106,0.0007558245502544233
108112,0.03798124837165602
108120,0.11036061502355564
108122,0.1535639191116082
108135,0.009957198726482848
108170,0.0015094194964487603
108171,0.0810293978291976
108177,0.005456079136566504
108180,0.0486136274641504
108183,0.0035329317915013835
108184,0.0033849645092963775
108185,0.01534773506810929
